      0.0000000000000000E+00      0.1197290832573728E-01      0.2419228947075233E-01      0.3686519678161596E-01      0.5013098938595997E-01      0.6405043694244880E-01      0.7861350742228448E-01      0.9376477195574376E-01      0.1094466979764979E+00      0.1256642511904704E+00      0.1425704165548247E+00      0.1605011406789068E+00      0.1796228980722427E+00      0.1986661974681504E+00      0.2135108988019325E+00      0.2187244017396997E+00      0.2124632512271709E+00      0.1984539261521776E+00      0.1819787226858013E+00      0.1658700689008352E+00      0.1505398315041928E+00      0.1356094336963778E+00      0.1207840973314429E+00      0.1059892942452952E+00      0.9129768231716194E-01      0.7684999523957380E-01      0.6279651422880381E-01      0.4925395826662998E-01      0.3627471644449363E-01      0.2382861735834048E-01      0.1179967947349985E-01      0.9192076087282354E-32
      0.0000000000000000E+00      0.1065814569715233E-01      0.2151766866457087E-01      0.3274928003413369E-01      0.4447070695915106E-01      0.5673787391118436E-01      0.6955094007805424E-01      0.8287468172104434E-01      0.9667227818966853E-01      0.1109515616714564E+00      0.1258123982121820E+00      0.1414255142513934E+00      0.1577089639294728E+00      0.1734297011871567E+00      0.1853750615562023E+00      0.1895980867974436E+00      0.1847853460089126E+00      0.1735813069392420E+00      0.1598902819313041E+00      0.1460430854792114E+00      0.1326124625995892E+00      0.1194628346654946E+00      0.1064185242569986E+00      0.9342909434788088E-01      0.8054824546767969E-01      0.6788325089159392E-01      0.5555026847074565E-01      0.4363940765970382E-01      0.3218936788491424E-01      0.2117276757776875E-01      0.1049384578270602E-01      0.8708282609004333E-32
      0.0000000000000000E+00      0.9470070152316058E-02      0.1910596788819235E-01      0.2904938715772901E-01      0.3940015986321539E-01      0.5020900565733824E-01      0.6148216293554100E-01      0.7319718947493911E-01      0.8532825801174947E-01      0.9787628545495869E-01      0.1108871585284466E+00      0.1243966001326183E+00      0.1381531996653290E+00      0.1510163901037344E+00      0.1605396524882014E+00      0.1639416079091218E+00      0.1603165307985044E+00      0.1514745498565397E+00      0.1402187466325996E+00      0.1284206122122153E+00      0.1167286924426765E+00      0.1051881627650288E+00      0.9372723659475087E-01      0.8232560121028032E-01      0.7102903648520377E-01      0.5992197884245150E-01      0.4909550811805521E-01      0.3861974587258300E-01      0.2852338665399327E-01      0.1878183399917215E-01      0.9315638270301716E-02      0.8224489130726318E-32
      0.0000000000000000E+00      0.8398252453335153E-02      0.1693394599787135E-01      0.2572535427202395E-01      0.3485734544798395E-01      0.4437541186141231E-01      0.5428900226928463E-01      0.6458351391594831E-01      0.7523828740830348E-01      0.8624438802958975E-01      0.9760375314256872E-01      0.1092610098353260E+00      0.1208791247701571E+00      0.1314463867411081E+00      0.1390989672636987E+00      0.1418645987880019E+00      0.1391135135768408E+00      0.1320911829126175E+00      0.1228189309429929E+00      0.1127873240355162E+00      0.1026444546684862E+00      0.9254399291916632E-01      0.8248967099172858E-01      0.7248833502696581E-01      0.6258325166951827E-01      0.5284323050607924E-01      0.4334078885306505E-01      0.3413105707347633E-01      0.2523537350120347E-01      0.1663185561738157E-01      0.8254284516270347E-02      0.7740695652448296E-32
      0.0000000000000000E+00      0.7432021783805665E-02      0.1497856179806480E-01      0.2273877789952119E-01      0.3078495215438835E-01      0.3915748299714647E-01      0.4786716782679394E-01      0.5690398477035973E-01      0.6624931192189340E-01      0.7588472540411356E-01      0.8578025422325720E-01      0.9582579522860474E-01      0.1056561994822822E+00      0.1143979734793239E+00      0.1206187634950910E+00      0.1228929949124477E+00      0.1207726569593822E+00      0.1151323659723954E+00      0.1074532319504451E+00      0.9892177265660938E-01      0.9014209528518469E-01      0.8132281683773954E-01      0.7251739544623073E-01      0.6375378236402296E-01      0.5507499404638948E-01      0.4653886084080375E-01      0.3820408418102103E-01      0.3011445648903438E-01      0.2228594075236251E-01      0.1469919694744060E-01      0.7298841829971118E-02      0.7256902174170280E-32
      0.0000000000000000E+00      0.6560966642885007E-02      0.1321774690647517E-01      0.2005374400816614E-01      0.2713058566998659E-01      0.3448383520807923E-01      0.4212446241911556E-01      0.5004498347938847E-01      0.5822732028690551E-01      0.6664537635635737E-01      0.7524797875695288E-01      0.8389606919077736E-01      0.9222965519214503E-01      0.9950631947139656E-01      0.1046142023861003E+00      0.1065020149250760E+00      0.1048433953472294E+00      0.1002661169916529E+00      0.9387404408858266E-01      0.8661405541870454E-01      0.7902774288333300E-01      0.7134457542532326E-01      0.6364799256756652E-01      0.5598071568336794E-01      0.4838602524313524E-01      0.4091373098184283E-01      0.3361211406883639E-01      0.2651632091787615E-01      0.1963839054258954E-01      0.1296132419391991E-01      0.6438681377213535E-02      0.6773108695892260E-32
      0.0000000000000000E+00      0.5775203341036088E-02      0.1163080476405752E-01      0.1763712102968010E-01      0.2384668515780596E-01      0.3029059209979925E-01      0.3697924196959541E-01      0.4390652009408244E-01      0.5105430257887870E-01      0.5839114834531858E-01      0.6585319932661193E-01      0.7328977049422057E-01      0.8036350577859111E-01      0.8644912198902864E-01      0.9067535156463540E-01      0.9225310102728952E-01      0.9093952855335075E-01      0.8719422341771255E-01      0.8185240195229984E-01      0.7567255386580496E-01      0.6912911489044621E-01      0.6245204845624978E-01      0.5574051430110392E-01      0.4904649197223265E-01      0.4241310471903457E-01      0.3588405616165703E-01      0.2949956528899031E-01      0.2328816344960152E-01      0.1725898238935063E-01      0.1139718749701256E-01      0.5663749292994562E-02      0.6289315217614243E-32
      0.0000000000000000E+00      0.5065502347370812E-02      0.1019858708964366E-01      0.1545859329146738E-01      0.2089027768579985E-01      0.2652062203199687E-01      0.3235909801997770E-01      0.3840025787357942E-01      0.4462595499511175E-01      0.5100157874261062E-01      0.5745714394529450E-01      0.6384146779093719E-01      0.6984816148174486E-01      0.7495340649338932E-01      0.7846890575004317E-01      0.7979333188338052E-01      0.7874280402216166E-01      0.7565947142147779E-01      0.7118358236822515E-01      0.6592499772553673E-01      0.6029334425393911E-01      0.5450731786267108E-01      0.4867200694946730E-01      0.4284406901799530E-01      0.3706580203268957E-01      0.3137591167005930E-01      0.2580829832887858E-01      0.2038631182816826E-01      0.1511696486664174E-01      0.9987364610953913E-02      0.4964694057946618E-02      0.5805521739336222E-32
      0.0000000000000000E+00      0.4423343646075338E-02      0.8903516118231147E-02      0.1349058959443066E-01      0.1822261144167556E-01      0.2312285496418452E-01      0.2819966432317552E-01      0.3344796048143950E-01      0.3884978413419027E-01      0.4436933059843937E-01      0.4993520303032314E-01      0.5540276534815203E-01      0.6049953786898453E-01      0.6478840211867055E-01      0.6772191050470788E-01      0.6883614532301609E-01      0.6798978637560625E-01      0.6544123999073800E-01      0.6168655141417695E-01      0.5721774193881931E-01      0.5238484054890846E-01      0.4738904640171376E-01      0.4233469259399374E-01      0.3727966777014693E-01      0.3226461340407764E-01      0.2732398256548623E-01      0.2248653425589285E-01      0.1777154814817806E-01      0.1318444186269673E-01      0.8714092937345975E-02      0.4332902536932742E-02      0.5321728261058204E-32
      0.0000000000000000E+00      0.3840909771298570E-02      0.7729551331563289E-02      0.1170809736978753E-01      0.1580880133846495E-01      0.2005158108238279E-01      0.2444363943311608E-01      0.2898011259299399E-01      0.3364361076011967E-01      0.3839867664686408E-01      0.4317591413230513E-01      0.4784136992460247E-01      0.5215660709362530E-01      0.5575805134977486E-01      0.5820818269917176E-01      0.5914555878406595E-01      0.5846037086175787E-01      0.5634999058360923E-01      0.5320202223669843E-01      0.4941425030573929E-01      0.4528339556934965E-01      0.4099013524124855E-01      0.3663376552032426E-01      0.3227076664805534E-01      0.2793944709392117E-01      0.2367040088823362E-01      0.1948814858481611E-01      0.1540866718359201E-01      0.1143620043908555E-01      0.7561197895606959E-02      0.3760499323462340E-02      0.4837934782780185E-32
      0.0000000000000000E+00      0.3311062207446441E-02      0.6662087855636789E-02      0.1008847493883838E-01      0.1361742298186258E-01      0.1726585976777135E-01      0.2103986672121442E-01      0.2493481436017437E-01      0.2893421231367162E-01      0.3300421498279910E-01      0.3707969946636795E-01      0.4103976088526753E-01      0.4467853926387960E-01      0.4769488768334929E-01      0.4973814851355425E-01      0.5052483398381840E-01      0.4996889211064621E-01      0.4822241567971546E-01      0.4558999469890232E-01      0.4239344188700577E-01      0.3888232234115283E-01      0.3521583602703884E-01      0.3148548032811729E-01      0.2774450936380799E-01      0.2402826703329074E-01      0.2036379319274287E-01      0.1677196781930534E-01      0.1326608168193160E-01      0.9849468160110534E-02      0.6514002605744950E-02      0.3240306089439900E-02      0.4354141304502167E-32
      0.0000000000000000E+00      0.2827290806511607E-02      0.5687854258664859E-02      0.8611216403184557E-02      0.1162016203181872E-01      0.1472892959649124E-01      0.1794258409867063E-01      0.2125675889869152E-01      0.2465621724952145E-01      0.2810961359523555E-01      0.3155765821434278E-01      0.3489358254931221E-01      0.3794203382410212E-01      0.4045495240509235E-01      0.4215134618243344E-01      0.4280806207769787E-01      0.4235740681947679E-01      0.4091716693755933E-01      0.3872738131245575E-01      0.3604788975354726E-01      0.3308683918420450E-01      0.2998204114174326E-01      0.2681562238270370E-01      0.2363628930807979E-01      0.2047600070588265E-01      0.1735838920521104E-01      0.1430118282305470E-01      0.1131540102657314E-01      0.8403691955777519E-02      0.5559194259646398E-02      0.2765797024954079E-02      0.3870347826224148E-32
      0.0000000000000000E+00      0.2383665534470599E-02      0.4794780462226582E-02      0.7257746024441686E-02      0.9791444428614121E-02      0.1240772023724716E-01      0.1511070747208752E-01      0.1789640103758612E-01      0.2075106454939511E-01      0.2364654126409299E-01      0.2653030133200710E-01      0.2931011832579400E-01      0.3183878641012255E-01      0.3391374156646070E-01      0.3531062624814965E-01      0.3585393201959768E-01      0.3549038070177214E-01      0.3431132936713448E-01      0.3250568120762858E-01      0.3028217913995563E-01      0.2781251240176762E-01      0.2521387855731308E-01      0.2255813056388195E-01      0.1988861163765926E-01      0.1723353944930473E-01      0.1461329562453545E-01      0.1204277471522821E-01      0.9531075114839752E-02      0.7080288899677902E-02      0.4684702805516449E-02      0.2331036928687561E-02      0.3386554347946130E-32
      0.0000000000000000E+00      0.1974776016416189E-02      0.3971882338037657E-02      0.6011192429375329E-02      0.8108127125814485E-02      0.1027236973797796E-01      0.1250724481032406E-01      0.1480917084697721E-01      0.1716614465304253E-01      0.1955362697858135E-01      0.2192643020531823E-01      0.2420676081409390E-01      0.2627331597722168E-01      0.2796281066402334E-01      0.2909772998340367E-01      0.2954087166917300E-01      0.2925057749286653E-01      0.2829736992649475E-01      0.2682895450648252E-01      0.2501129884238272E-01      0.2298392793932351E-01      0.2084441121106077E-01      0.1865397886425539E-01      0.1645005481201329E-01      0.1425692907615103E-01      0.1209181046808559E-01      0.9967042378242533E-02      0.7890031240388789E-02      0.5862433995597073E-02      0.3879561070554682E-02      0.1930626211953800E-02      0.2902760869668111E-32
      0.0000000000000000E+00      0.1595679257914669E-02      0.3209132914428682E-02      0.4856198382411379E-02      0.6549182468417620E-02      0.8295826679200020E-02      0.1009873158556971E-01      0.1195482785190720E-01      0.1385397997994224E-01      0.1577557831233993E-01      0.1768203191650559E-01      0.1950967193286966E-01      0.2116098907174895E-01      0.2250705193926633E-01      0.2340972905561479E-01      0.2376332283949599E-01      0.2353569885643889E-01      0.2278064383548110E-01      0.2161194606236230E-01      0.2015924922326365E-01      0.1853343016277885E-01      0.1681355931841452E-01      0.1505014654982906E-01      0.1327442666814584E-01      0.1150661654143818E-01      0.9760863482901838E-02      0.8047142644410001E-02      0.6371372623589811E-02      0.4734837174495198E-02      0.3133785514647308E-02      0.1559638226200986E-02      0.2418967391390093E-32
      0.0000000000000000E+00      0.1241841825385150E-02      0.2497353399050362E-02      0.3778722378116745E-02      0.5095435775872690E-02      0.6453458764370253E-02      0.7854765478469975E-02      0.9296843619399536E-02      0.1077154216817317E-01      0.1226233151768031E-01      0.1373932714713279E-01      0.1515250901072628E-01      0.1642636236241708E-01      0.1746237546302867E-01      0.1815623596504010E-01      0.1842871768535920E-01      0.1825572682064894E-01      0.1767722732121599E-01      0.1677849741289211E-01      0.1565772695273619E-01      0.1440005436872519E-01      0.1306709375281859E-01      0.1169877132929184E-01      0.1031998098958766E-01      0.8946834196711401E-02      0.7590484131091072E-02      0.6258711651541234E-02      0.4956077356884221E-02      0.3683556726392143E-02      0.2438249276055589E-02      0.1213565966961173E-02      0.1935173913112074E-32
      0.0000000000000000E+00      0.9090907574917204E-03      0.1828098644569840E-02      0.2765872074457113E-02      0.3729302567798316E-02      0.4722727491365702E-02      0.5747556959141820E-02      0.6801888038762943E-02      0.7879599120328724E-02      0.8968330342548760E-02      0.1004585765128002E-01      0.1107533395402007E-01      0.1200169014531674E-01      0.1275382603277824E-01      0.1325708308196508E-01      0.1345509256739243E-01      0.1333069000758768E-01      0.1291213746102638E-01      0.1226009913268851E-01      0.1144500358204713E-01      0.1052852218858901E-01      0.9555793930401180E-02      0.8556360177799179E-02      0.7548771575787583E-02      0.6545020866448125E-02      0.5553362808717802E-02      0.4579497753429414E-02      0.3626747900394461E-02      0.2695809768684620E-02      0.1784575174845698E-02      0.8882656143737587E-03      0.1451380434834056E-32
      0.0000000000000000E+00      0.5935623249756900E-03      0.1193559914902182E-02      0.1805735793988784E-02      0.2434567481073892E-02      0.3082870446291633E-02      0.3751552591023843E-02      0.4439337513767854E-02      0.5142163090473686E-02      0.5851837359223006E-02      0.6553702723048419E-02      0.7223596438313168E-02      0.7825670943820404E-02      0.8313952032768079E-02      0.8640456200518495E-02      0.8769087932794829E-02      0.8688856205054916E-02      0.8417769708600281E-02      0.7994667937450059E-02      0.7464881386461278E-02      0.6868387309515380E-02      0.6234659335282245E-02      0.5583129169757262E-02      0.4926047516297226E-02      0.4271340320416190E-02      0.3624432918917252E-02      0.2989055028071778E-02      0.2367364623597565E-02      0.1759812557113058E-02      0.1165026427028589E-02      0.5799085525685747E-03      0.9675869565560370E-33
      0.0000000000000000E+00      0.2916579431691876E-03      0.5864665067801541E-03      0.8872384983220839E-03      0.1196166777951025E-02      0.1514631368597637E-02      0.1843072943524249E-02      0.2180856558503975E-02      0.2525965227202456E-02      0.2874341770518600E-02      0.3218739737445221E-02      0.3547260785482379E-02      0.3842318888958914E-02      0.4081454452228067E-02      0.4241300572523164E-02      0.4304323154852503E-02      0.4265178125608645E-02      0.4132594118809420E-02      0.3925436263201156E-02      0.3665798080214643E-02      0.3373236917372591E-02      0.3062238034116235E-02      0.2742386132893552E-02      0.2419743023543589E-02      0.2098227532211535E-02      0.1780518415621148E-02      0.1468448364154853E-02      0.1163076714948088E-02      0.8646222607621894E-03      0.5724131630723440E-03      0.2849326803774589E-03      0.4837934782780164E-33
      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00      0.0000000000000000E+00
